id,sentence,foreignDomain,ignore,labelState,frequencyState,is_ardu,pairs_i,pairs_text,pairs_pos,pairs_dep,pairs_lemma
444881,"The red led on the gps is flashing. only when i press the button during startup, it stays red solid.",False,False,accepting,singel,True,"[{""cause"": [12, 14, 15, 16], ""effect"": [2, 3, 5, 6, 20, 21]}]","[{""cause"": [""press"", ""button"", ""during"", ""startup""], ""effect"": [""led"", ""on"", ""gps"", ""is"", ""red"", ""solid""]}]","[{""cause"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""VERB"", ""ADP"", ""NOUN"", ""AUX"", ""ADJ"", ""ADJ""]}]","[{""cause"": [""advcl"", ""dobj"", ""prep"", ""pobj""], ""effect"": [""acl"", ""prep"", ""pobj"", ""aux"", ""amod"", ""acomp""]}]","[{""cause"": [""press"", ""button"", ""during"", ""startup""], ""effect"": [""lead"", ""on"", ""gps"", ""be"", ""red"", ""solid""]}]"
514961,Yes i have checked all the things from the posts. followed all the guidelines even the first test flight seems to be successful i have attached a google drive link you can see from that and pictures of ducted fan also attached but the second test flight seems disturbing it is drifting and then after drifting it lifts off slightly dont know what is happening to it i have attached the pictures of my drone and first flight video in google drive link.,False,False,accepting,none,True,[],[],[],[],[]
212558,"After that, i fly an octacopter, and set it to go in loiter mode, but although the gnss signal quality is ok, after few seconds it ends up in toilet bowl effect.",False,False,accepting,singel,True,"[{""cause"": [14, 15], ""effect"": [26, 27, 28, 29, 30, 31, 32, 33, 34, 35]}]","[{""cause"": [""loiter"", ""mode""], ""effect"": [""after"", ""few"", ""seconds"", ""it"", ""ends"", ""up"", ""in"", ""toilet"", ""bowl"", ""effect""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""ADP"", ""ADJ"", ""NOUN"", ""PRON"", ""VERB"", ""ADP"", ""ADP"", ""NOUN"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""compound"", ""pobj""], ""effect"": [""prep"", ""amod"", ""pobj"", ""nsubj"", ""conj"", ""prt"", ""prep"", ""compound"", ""compound"", ""pobj""]}]","[{""cause"": [""loiter"", ""mode""], ""effect"": [""after"", ""few"", ""second"", ""it"", ""end"", ""up"", ""in"", ""toilet"", ""bowl"", ""effect""]}]"
29442,"My camera sony nex5 triggers pretty much instantly so im not too worried about a delay, and generally speaking one should always shoot aerial photos with infinity focus, not autofocus.",True,False,accepting,none,True,[],[],[],[],[]
99748,"Not sure if the compass being totally wrong can cause behavior like this in a manual flight or not, but wanted to point that out as something of concern.",False,False,accepting,none,True,[],[],[],[],[]
152610,So you stayed in stab and that is why the led stayed green.,False,True,accepting,singel,True,"[{""cause"": [2, 3, 4], ""effect"": [10, 11, 12]}]","[{""cause"": [""stayed"", ""in"", ""stab""], ""effect"": [""led"", ""stayed"", ""green""]}]","[{""cause"": [""VERB"", ""ADP"", ""NOUN""], ""effect"": [""VERB"", ""VERB"", ""ADJ""]}]","[{""cause"": [""ROOT"", ""prep"", ""pobj""], ""effect"": [""nsubj"", ""ccomp"", ""acomp""]}]","[{""cause"": [""stay"", ""in"", ""stab""], ""effect"": [""lead"", ""stay"", ""green""]}]"
806665,Or is it because the sub one has some initialization going on in the .cpp file that leads to it not being count as an empty one.,True,False,accepting,none,True,[],[],[],[],[]
401019,"Suspect atm32 is not compatible with ardupilot. so i tried to download arduplane with bl.hex in firmware site but when i click on the link, it just opens up with all the binaries, not allowing me to save it to desktop.",False,False,accepting,none,True,[],[],[],[],[]
757397,Would it also be possible to link your thesis?,True,False,accepting,none,True,[],[],[],[],[]
723150,1 the picture is now updated with our organization's watermark public release requirement 2 updated video link 3 adjusted use-case title name to more accurately describe our project.,False,True,accepting,none,True,[],[],[],[],[]
327246,"The one linked below has more wound posts than the stock 13a one that i had, providing 20a output with no other changes to the system.",False,True,accepting,none,True,[],[],[],[],[]
638385,"I have for a long time thought of setting up a build evironment, i think this is the trigger.",False,False,accepting,none,True,[],[],[],[],[]
154030,Any idea why this is caused?,False,False,accepting,none,True,[],[],[],[],[]
829603,Or the ppm-sum signal and power and ground leads from the 15 pin df13 multi connector may be directly wired to a 3 pin servo/receiver connector.,False,False,accepting,none,True,[],[],[],[],[]
557513,Do you have link to the arduino code that you use? do you set the axis range on the throttle correctly 0 min and 1023 max? most of the examples of the arduino libraries i saw set the axis range to -127 to +127 which is wrong.,False,False,accepting,none,True,[],[],[],[],[]
85319,But now this answer generates some important questions: what can possibly be the reason for this goofy result?,False,False,accepting,none,True,[],[],[],[],[]
672190,So i am not sure what caused the imu z accel measurements to diverge.,False,False,accepting,none,True,[],[],[],[],[]
135714,"I tested everything with a logic analyser connected, so im pretty sure of the results.",False,False,accepting,none,True,[],[],[],[],[]
352663,"Thats not the issue, i calibrated the trim values and still having the same results - im attaching the log.",False,False,accepting,none,True,[],[],[],[],[]
523266,B i have studied this link.,False,True,accepting,none,True,[],[],[],[],[]
557524,I have an esp32 with camera connected to the pixhawk4 mini mavlink1 and wanted to do precision landing in guided mode. by an led pattern i can see in flight that the camera finds the desired landing spot. with 25hz i am then sending the ned positions to the drone but it does nothing.,False,False,accepting,none,True,[],[],[],[],[]
591522,Heres a link to the modified firmware.,False,False,accepting,none,True,[],[],[],[],[]
271175,Almost the opposite braking effect of old loiter which seems to slam on the brakes immediately.,False,False,accepting,none,True,[],[],[],[],[]
446757,"I make a change, record the results, then continue to tweak until its rock solid, then i note the changes to make for anytime i need to redo the firmware from scratch.",False,False,accepting,none,True,[],[],[],[],[]
824545,"The setup for electrical commutation rpm sensors is much the same as hall effect sensors, so the steps above are applicable.",False,False,accepting,none,True,[],[],[],[],[]
674796,"The script uses the simplefoc library to read two quadrature encoders, calculate the distance for each wheel and then sends the result as a mavlink message over uart.",False,False,accepting,none,True,[],[],[],[],[]
113505,Those vibrations could also be effecting the sonar according to what i have read.,False,False,accepting,singel,True,"[{""cause"": [1], ""effect"": [7, 8]}]","[{""cause"": [""vibrations""], ""effect"": [""sonar"", ""according""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN"", ""VERB""]}]","[{""cause"": [""nsubj""], ""effect"": [""dobj"", ""prep""]}]","[{""cause"": [""vibration""], ""effect"": [""sonar"", ""accord""]}]"
431390,"First experiment is based on a custom build microdrone transmitting over wifi using s rpi zero, look at it on the link i provided.",False,False,accepting,none,True,[],[],[],[],[]
844778,"Propellers, while rotating, could easily cut you; if a uav fell on a person or object, it could cause injury; a uav caught in power lines could cause an outage.",False,False,accepting,multiple,True,"[{""cause"": [12, 13, 14, 15, 16], ""effect"": [23]}, {""cause"": [12, 13, 14, 15, 18], ""effect"": [23]}, {""cause"": [26, 27, 28, 29, 30], ""effect"": [34]}]","[{""cause"": [""uav"", ""fell"", ""on"", ""a"", ""person""], ""effect"": [""injury""]}, {""cause"": [""uav"", ""fell"", ""on"", ""a"", ""object""], ""effect"": [""injury""]}, {""cause"": [""uav"", ""caught"", ""in"", ""power"", ""lines""], ""effect"": [""outage""]}]","[{""cause"": [""NOUN"", ""VERB"", ""ADP"", ""DET"", ""NOUN""], ""effect"": [""NOUN""]}, {""cause"": [""NOUN"", ""VERB"", ""ADP"", ""DET"", ""NOUN""], ""effect"": [""NOUN""]}, {""cause"": [""NOUN"", ""VERB"", ""ADP"", ""NOUN"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj"", ""advcl"", ""prep"", ""det"", ""pobj""], ""effect"": [""dobj""]}, {""cause"": [""nsubj"", ""advcl"", ""prep"", ""det"", ""conj""], ""effect"": [""dobj""]}, {""cause"": [""nsubj"", ""acl"", ""prep"", ""compound"", ""pobj""], ""effect"": [""dobj""]}]","[{""cause"": [""uav"", ""fall"", ""on"", ""a"", ""person""], ""effect"": [""injury""]}, {""cause"": [""uav"", ""fall"", ""on"", ""a"", ""object""], ""effect"": [""injury""]}, {""cause"": [""uav"", ""catch"", ""in"", ""power"", ""line""], ""effect"": [""outage""]}]"
496476,"When fail safe enters the rtl in minute 6:35 when rtl it was activated, i have noticed that apm never uses high values of throttle.",False,False,accepting,none,True,[],[],[],[],[]
842005,"The autotune system is designed as a conservative system to get reasonable values for most aircraft, it is not a perfect tuner, and manual tuning can result in better performance if you put the time and effort in.",False,False,accepting,singel,True,"[{""cause"": [25, 26], ""effect"": [30, 31]}]","[{""cause"": [""manual"", ""tuning""], ""effect"": [""better"", ""performance""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""amod"", ""pobj""]}]","[{""cause"": [""manual"", ""tuning""], ""effect"": [""well"", ""performance""]}]"
566881,I saw in previous topics that it can be caused by a tilt in one or multiple motors but what was odd to me was that there was a difference in rpm before take off.,False,False,accepting,singel,True,[],[],[],[],[]
328027,Perhaps something got locked up inside the app. if this happens again you should delete the data.qmdb in the mapscache directory. it stores the already downloaded tiles - perhaps a somehow corrupted cache leads to this behaviour.,False,False,accepting,singel,True,"[{""cause"": [33, 34], ""effect"": [24, 25, 26, 27, 28]}]","[{""cause"": [""corrupted"", ""cache""], ""effect"": [""stores"", ""the"", ""already"", ""downloaded"", ""tiles""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""VERB"", ""DET"", ""ADV"", ""VERB"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""ROOT"", ""det"", ""advmod"", ""amod"", ""dobj""]}]","[{""cause"": [""corrupted"", ""cache""], ""effect"": [""store"", ""the"", ""already"", ""download"", ""tile""]}]"
309687,This caused me to fry a brand new motor when it got tangled in a small branch.,False,False,accepting,none,True,[],[],[],[],[]
703122,"Just to make the corners a little more responsive, taking case not to induce oscillations in the straights.",False,False,accepting,none,True,[],[],[],[],[]
448136,"As soon as i went into land, there were some massive instabilities that looked like they may cause a crash, so safety pilot took over.",False,False,accepting,singel,True,"[{""cause"": [11, 12], ""effect"": [20]}]","[{""cause"": [""massive"", ""instabilities""], ""effect"": [""crash""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""amod"", ""attr""], ""effect"": [""dobj""]}]","[{""cause"": [""massive"", ""instability""], ""effect"": [""crash""]}]"
584141,"Highlighted in green is the triple-redundant, dissimilar link system consisting of cellular data, sms, and satellite communication.",False,False,accepting,none,True,[],[],[],[],[]
527763,This sort of thing can happen when you comm link connection is reall noisy.,False,False,accepting,none,True,[],[],[],[],[]
686980,I was thinking of the issues list for 4.1 beta testing - as per your link.,False,False,accepting,none,True,[],[],[],[],[]
636694,"The castor wheels make this rover interesting to control, best results are obtained using rover 4.1.0 or higher which has updated support for vectored-thrust frames.",False,False,accepting,none,True,[],[],[],[],[]
268663,Ive also found i can edit the model youve produced in blender.,True,False,accepting,none,True,[],[],[],[],[]
193064,"In regards to supporting the further development of the mozzie and other yet to be released projects, you can either help improve the documentation and build by doing a pull request for that information to be included via git or simply purchase items from the shopping list using the links provided, if it is cost effective for you to buy and ship it that way.",True,False,accepting,none,True,[],[],[],[],[]
643279,"Some time ago i had good results with a 3s battery, but the idea here is that no matter what battery we use we still have control.",False,False,accepting,none,True,[],[],[],[],[]
102667,My problem occurs when doing sharp descent with throttle close to zero which leads to the deactivation of attitude/rate control.,False,False,accepting,multiple,True,"[{""cause"": [5, 6, 7, 8, 9, 10, 11], ""effect"": [16, 17, 18, 21]}, {""cause"": [5, 6, 7, 8, 9, 10, 11], ""effect"": [16, 17, 20, 21]}]","[{""cause"": [""sharp"", ""descent"", ""with"", ""throttle"", ""close"", ""to"", ""zero""], ""effect"": [""deactivation"", ""of"", ""attitude"", ""control""]}, {""cause"": [""sharp"", ""descent"", ""with"", ""throttle"", ""close"", ""to"", ""zero""], ""effect"": [""deactivation"", ""of"", ""rate"", ""control""]}]","[{""cause"": [""ADJ"", ""NOUN"", ""ADP"", ""NOUN"", ""ADV"", ""ADP"", ""NUM""], ""effect"": [""NOUN"", ""ADP"", ""NOUN"", ""NOUN""]}, {""cause"": [""ADJ"", ""NOUN"", ""ADP"", ""NOUN"", ""ADV"", ""ADP"", ""NUM""], ""effect"": [""NOUN"", ""ADP"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""amod"", ""dobj"", ""prep"", ""pobj"", ""advmod"", ""prep"", ""pobj""], ""effect"": [""pobj"", ""prep"", ""nmod"", ""pobj""]}, {""cause"": [""amod"", ""dobj"", ""prep"", ""pobj"", ""advmod"", ""prep"", ""pobj""], ""effect"": [""pobj"", ""prep"", ""compound"", ""pobj""]}]","[{""cause"": [""sharp"", ""descent"", ""with"", ""throttle"", ""close"", ""to"", ""zero""], ""effect"": [""deactivation"", ""of"", ""attitude"", ""control""]}, {""cause"": [""sharp"", ""descent"", ""with"", ""throttle"", ""close"", ""to"", ""zero""], ""effect"": [""deactivation"", ""of"", ""rate"", ""control""]}]"
263675,I have tried ardupilot rover firmware versions 3.11 and version 3.12 and version 3.2.0 rc3 and on each occasion i get bad ahrs. i have read many posts relating to this but still drawn a blank on the fix.,False,False,accepting,none,True,[],[],[],[],[]
427322,I dont know the full title of the window cause it can not maximize.,False,False,accepting,none,True,[],[],[],[],[]
